COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
120400045;2;2020-12-12;4;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-06-03;1;ESSALUD;2;2025-01-13;1
120400007;1;2012-11-07;12;4;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-08-12;1;SIS;1;NO APLICA;NO APLICA
120400047;1;2017-11-21;7;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-10-01;1;SIS;1;NO APLICA;NO APLICA
120400047;1;2013-03-16;11;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-10-01;1;SIS;1;NO APLICA;NO APLICA
120400048;1;2015-01-25;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-10-01;1;SIS;1;NO APLICA;NO APLICA
120400048;1;2019-04-14;5;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2024-10-01;1;SIS;1;NO APLICA;NO APLICA
120400049;2;2020-08-04;4;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
120400049;2;2015-08-19;9;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
120400050;2;2020-08-06;4;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
120400051;2;2022-03-15;2;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-15;1;SIS;1;NO APLICA;NO APLICA
120400051;2;2019-07-04;5;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-15;1;SIS;1;NO APLICA;NO APLICA
120400051;2;2017-03-03;7;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-15;1;SIS;1;NO APLICA;NO APLICA
120400051;1;2014-12-24;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-15;1;SIS;1;NO APLICA;NO APLICA
120400052;2;2021-09-19;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
120400052;2;2013-01-16;12;4;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
120400053;1;2021-09-06;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-23;1;ESSALUD;1;NO APLICA;NO APLICA
120400054;1;2014-06-15;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-08;1;ESSALUD;1;NO APLICA;NO APLICA
120400055;1;2015-09-10;9;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-13;1;ESSALUD;1;NO APLICA;NO APLICA
120400056;2;2015-08-06;9;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-21;1;SIS;1;NO APLICA;NO APLICA
120400057;2;2021-12-30;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-20;1;SIS;1;NO APLICA;NO APLICA
120400058;1;2018-09-06;6;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
120400058;1;2016-08-27;8;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
120400058;2;2013-11-22;11;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
120400059;2;2021-09-27;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-08;1;ESSALUD;1;NO APLICA;NO APLICA
120400059;2;2016-10-15;8;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-08;1;ESSALUD;1;NO APLICA;NO APLICA
120400059;2;2015-01-15;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-08;1;ESSALUD;1;NO APLICA;NO APLICA
120400060;2;2021-03-14;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-10;1;SIS;1;NO APLICA;NO APLICA
120400060;1;2010-04-12;14;4;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-10;1;SIS;1;NO APLICA;NO APLICA
120400061;2;2014-03-30;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-16;1;ESSALUD;1;NO APLICA;NO APLICA
120400061;2;2020-11-12;4;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-16;1;ESSALUD;1;NO APLICA;NO APLICA
120400062;1;2016-12-12;8;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2025-01-10;1;SIS;1;NO APLICA;NO APLICA
CDFASA00055;1;2021-07-10;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-11-26;2;SIS;2;2025-01-31;1
CDFASA00052;1;2021-04-04;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-08-07;1;SIS;1;NO APLICA;NO APLICA
CDFASA00059;1;2021-11-18;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-10;2;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00062;1;2021-04-17;3;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-16;2;SIS;1;NO APLICA;NO APLICA
CDFASA00019;1;2021-05-18;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-16;2;SIS;1;NO APLICA;NO APLICA
CDFASA00064;1;2021-07-01;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-21;1;SIS;1;NO APLICA;NO APLICA
CDFASA00025;2;2021-07-13;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-11-26;1;SIS;1;NO APLICA;NO APLICA
CDFASA00003;2;2021-09-25;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-06;1;SIS;1;NO APLICA;NO APLICA
CDFASA00058;2;2021-11-11;3;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00030;1;2020-11-29;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-11;1;SIS;1;NO APLICA;NO APLICA
CDFASA00024;1;2020-10-26;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-03;9;SIS;1;NO APLICA;NO APLICA
CDFASA00004;1;2020-10-24;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-30;2;SIS;1;NO APLICA;NO APLICA
CDFASA00026;1;2020-06-14;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-10-05;1;SIS;1;NO APLICA;NO APLICA
CDFASA00029;1;2020-09-20;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-08;1;SIS;1;NO APLICA;NO APLICA
CDFASA00056;1;2020-09-05;4;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-06;2;SIS;1;NO APLICA;NO APLICA
CDFASA00061;1;2020-04-21;4;2;PERÚ;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
CDFASA00028;2;2020-10-27;4;2;COLOMBIA;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-03;1;NO TIENE;1;NO APLICA;NO APLICA
CDFASA00045;2;2021-02-08;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-15;2;SIS;1;NO APLICA;NO APLICA
CDFASA00032;2;2020-04-05;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00006;2;2021-03-08;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00044;2;2020-08-27;4;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00057;2;2020-09-09;4;2;PERÚ;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-08;1;SIS;1;NO APLICA;NO APLICA
CDFASA00065;2;2020-07-01;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-29;2;SIS;1;NO APLICA;NO APLICA
CDFASA00036;1;2020-01-03;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-12;1;SIS;1;NO APLICA;NO APLICA
CDFASA00014;1;2019-05-29;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-08-04;3;SIS;1;NO APLICA;NO APLICA
CDFASA00031;1;2019-10-20;5;2;PERÚ;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00041;1;2020-02-14;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-12;2;SIS;1;NO APLICA;NO APLICA
CDFASA00020;1;2019-11-03;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-23;2;SIS;1;NO APLICA;NO APLICA
CDFASA00039;1;2020-02-06;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00050;1;2019-10-19;5;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-04;1;SIS;1;NO APLICA;NO APLICA
CDFASA00043;1;2019-05-20;5;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-14;2;SIS;2;2025-01-31;1
CDFASA00049;2;2019-07-15;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-04;1;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00017;2;2019-07-10;5;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-03;1;SIS;1;NO APLICA;NO APLICA
CDFASA00017;2;2019-07-10;5;2;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-03;1;SIS;1;NO APLICA;NO APLICA
CDFASA00048;2;2019-08-05;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-01;2;SIS;1;NO APLICA;NO APLICA
CDFASA00023;2;2019-11-22;5;2;VENEZUELA;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-03-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00008;1;2018-10-31;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-01-24;1;SIS;1;NO APLICA;NO APLICA
CDFASA00051;1;2016-04-14;8;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-05-14;2;SIS;1;NO APLICA;NO APLICA
CDFASA00010;1;2017-10-23;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-02-22;2;SIS;1;NO APLICA;NO APLICA
CDFASA00047;1;2019-02-15;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-01;2;SIS;1;NO APLICA;NO APLICA
CDFASA00037;1;2019-01-28;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-19;1;SIS;2;2025-01-31;1
CDFASA00016;1;2018-06-02;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-11-14;2;SIS;1;NO APLICA;NO APLICA
CDFASA00021;1;2018-05-26;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-02-01;1;SIS;1;NO APLICA;NO APLICA
CDFASA00011;1;2017-09-13;7;3;VENEZUELA;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-03-07;1;SIS;1;NO APLICA;NO APLICA
CDFASA00035;1;2018-08-21;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00001;1;2018-12-12;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-02-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00018;1;2018-01-13;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-05;1;SIS;1;NO APLICA;NO APLICA
CDFASA00026;1;2016-03-12;8;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
CDFASA00053;1;2016-08-30;8;3;VENEZUELA;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-09-18;1;NO TIENE;1;NO APLICA;NO APLICA
CDFASA00038;1;2016-01-28;9;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00034;1;2017-06-19;7;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-25;1;SIS;1;NO APLICA;NO APLICA
CDFASA00060;1;2019-01-11;6;3;PERÚ;1;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
CDFASA00061;1;2018-06-20;6;3;VENEZUELA;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-14;1;NO TIENE;1;NO APLICA;NO APLICA
CDFASA00040;2;2018-05-12;6;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-07;1;SIS;1;NO APLICA;NO APLICA
CDFASA00051;2;2018-02-05;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-05-14;2;SIS;1;NO APLICA;NO APLICA
CDFASA00015;2;2018-01-28;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-10-17;2;SIS;1;NO APLICA;NO APLICA
CDFASA00046;2;2018-05-18;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-18;1;SIS;1;NO APLICA;NO APLICA
CDFASA00012;2;2017-08-17;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-03-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00024;2;2018-01-22;7;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-08-02;9;SIS;1;NO APLICA;NO APLICA
CDFASA00004;2;2017-01-15;8;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2021-01-11;2;SIS;1;NO APLICA;NO APLICA
CDFASA00049;2;2016-02-17;8;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-04;1;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00005;2;2018-09-13;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2021-10-06;1;SIS;1;NO APLICA;NO APLICA
CDFASA00025;2;2019-03-30;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-08-23;1;SIS;1;NO APLICA;NO APLICA
CDFASA00042;2;2018-08-12;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-13;1;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00042;2;2017-02-06;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-13;1;SIS;1;NO APLICA;NO APLICA
CDFASA00039;2;2018-01-03;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00027;2;2018-06-20;6;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-03;2;SIS;1;NO APLICA;NO APLICA
CDFASA00063;2;2019-02-15;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-20;1;SIS;1;NO APLICA;NO APLICA
CDFASA00015;1;2013-03-17;11;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-06-01;2;SIS;1;NO APLICA;NO APLICA
CDFASA00009;1;2013-11-06;11;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-02-08;1;SIS;1;NO APLICA;NO APLICA
CDFASA00019;1;2015-09-27;9;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00022;1;2014-10-01;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-03-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00001;1;2014-08-26;10;3;VENEZUELA;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2019-08-05;1;SIS;1;NO APLICA;NO APLICA
CDFASA00059;1;2013-02-13;11;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-10;2;SIS;1;NO APLICA;NO APLICA
CDFASA00065;1;2015-12-21;9;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-29;2;SIS;1;NO APLICA;NO APLICA
CDFASA00040;2;2014-03-02;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-07;1;SIS;1;NO APLICA;NO APLICA
CDFASA00051;2;2013-10-14;11;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-05-14;2;NO TIENE;1;NO APLICA;NO APLICA
CDFASA00054;2;2014-01-25;11;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-11-27;1;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00016;2;2014-07-03;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-11-14;2;SIS;1;NO APLICA;NO APLICA
CDFASA00039;2;2014-12-05;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00013;2;2013-03-01;11;3;PERÚ;3;10;5;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-03-24;1;SIS;1;NO APLICA;NO APLICA
CDFASA00035;2;2014-06-22;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00018;2;2015-10-30;9;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-01-05;1;SIS;1;NO APLICA;NO APLICA
CDFASA00002;2;2015-09-03;9;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2020-01-10;1;SIS;1;NO APLICA;NO APLICA
CDFASA00062;2;2016-01-11;9;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-16;2;SIS;1;NO APLICA;NO APLICA
CDFASA00036;1;2011-09-29;13;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-02-12;1;SIS;1;NO APLICA;NO APLICA
CDFASA00022;1;2007-10-03;17;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-03-09;1;SIS;1;NO APLICA;NO APLICA
CDFASA00033;1;2011-12-15;13;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-01-24;2;SIS;1;NO APLICA;NO APLICA
CDFASA00007;1;2008-04-15;16;4;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2021-09-06;1;SIS;2;2025-01-31;1
CDFASA00006;1;2011-02-11;13;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2021-08-23;1;SIS;1;NO APLICA;NO APLICA
CDFASA00012;1;2009-03-12;15;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-03-15;1;SIS;1;NO APLICA;NO APLICA
CDFASA00002;1;2011-08-06;13;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2020-01-10;1;SIS;1;NO APLICA;NO APLICA
CDFASA00047;1;2012-07-20;12;4;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-04-01;2;SIS;1;NO APLICA;NO APLICA
CDFASA00009;2;2008-10-12;16;4;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-02-08;1;SIS;1;NO APLICA;NO APLICA
CDFASA00009;2;2011-03-05;13;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2022-02-08;1;SIS;1;NO APLICA;NO APLICA
CDFASA00054;2;2010-08-09;14;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-11-27;1;ESSALUD;1;NO APLICA;NO APLICA
CDFASA00043;2;2009-01-19;16;4;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-03-14;2;SIS;2;2025-01-31;1
CDFASA00021;2;2009-05-02;15;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-02-01;1;SIS;1;NO APLICA;NO APLICA
CDFASA00003;2;2012-08-05;12;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2020-01-22;1;SIS;1;NO APLICA;NO APLICA
CDFASA00025;2;2008-05-16;16;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2023-08-23;1;SIS;1;NO APLICA;NO APLICA
CDFASA00026;2;2012-06-08;12;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
CDFASA00063;2;2013-01-24;12;4;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2025-01-20;1;SIS;1;NO APLICA;NO APLICA
0001 PERALES DE LA CRUZ;1;2014-04-11;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2018-01-08;1;SIS;1;NO APLICA;NO APLICA
0001 PERALES DE LA CRUZ;2;2012-02-03;12;4;PERÚ;3;10;7;CEDIF SAN RAMÓN;2017-01-19;1;SIS;1;NO APLICA;NO APLICA
0003 QUISPE HUAMAN;1;2018-11-14;6;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2022-02-28;1;SIS;1;NO APLICA;NO APLICA
0008 CONDOR SALVATIERRA;2;2018-05-16;6;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-01-04;1;SIS;1;NO APLICA;NO APLICA
0010 YARANGO JAVA;1;2015-09-28;9;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2022-04-22;1;SIS;1;NO APLICA;NO APLICA
0011 PEREZ VARGAS ;2;2018-12-27;6;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2022-05-25;1;SIS;1;NO APLICA;NO APLICA
0002 RIVERA PONCE;2;2012-09-25;12;4;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-01-06;1;SIS;1;NO APLICA;NO APLICA
0014;2;2013-02-21;11;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2022-12-05;1;SIS;2;2025-01-02;1
0001 PERALES DE LA CRUZ;2;2016-07-11;8;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-01-10;1;SIS;2;2025-01-02;1
0019 LLANOS RAMIREZ;2;2010-03-06;14;4;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-01-26;1;ESSALUD;1;NO APLICA;NO APLICA
0021 VILCHEZ TORRES;1;2017-03-14;7;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-02-27;1;SIS;1;NO APLICA;NO APLICA
0022 ZAVALA PARINA;2;2017-07-12;7;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-03-13;1;SIS;1;NO APLICA;NO APLICA
0022 ZAVALA PARINA;2;2015-06-07;9;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-03-13;1;SIS;1;NO APLICA;NO APLICA
0022 ZAVALA PARINA;1;2013-09-13;11;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-03-13;1;SIS;1;NO APLICA;NO APLICA
0023 MEZA PAUCAR;1;2019-02-15;5;2;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-03-10;1;SIS;1;NO APLICA;NO APLICA
0029 MARALLANO CURO;2;2017-04-23;7;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-03-06;1;SIS;2;2025-01-03;1
0031 GONZALES TAIPE;2;2015-04-29;9;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-04-17;1;SIS;1;NO APLICA;NO APLICA
0032 CAMPOS NAVARRO;1;2014-03-15;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-06-14;1;SIS;1;NO APLICA;NO APLICA
0032 CAMPOS NAVARRO;1;2020-01-11;5;2;PERÚ;3;10;7;CEDIF SAN RAMÓN;2024-02-13;1;SIS;1;NO APLICA;NO APLICA
0033 BERROCAL ESPINOZA;1;2014-05-07;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-10-03;1;SIS;1;NO APLICA;NO APLICA
0034 ESPINOZA CAMASCA;1;2014-07-02;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-10-10;1;SIS;1;NO APLICA;NO APLICA
0023 MEZA PAUCAR;2;2014-10-19;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-11-21;1;SIS;2;2025-01-02;1
0023 MEZA PAUCAR;1;2016-11-25;8;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2023-11-21;1;SIS;1;NO APLICA;NO APLICA
0036  ESPINOZA HUANUQUEÑO;2;2014-06-26;10;3;PERÚ;3;10;7;CEDIF SAN RAMÓN;2024-01-04;1;SIS;1;NO APLICA;NO APLICA
0042 PINZGER JORGE;2;2020-04-29;4;2;PERÚ;3;10;7;CEDIF SAN RAMÓN;2024-02-13;1;SIS;1;NO APLICA;NO APLICA
